,x,y,z,anatomy
499,0.1330741,0.0522531,-0.2194451,Body
500,0.1414511,0.08143505,-0.2307766,Body
501,0.1334358,0.07152328,-0.2246076,Body
502,0.4565126000000001,0.16164620000000002,-0.4147575,Right pectoral fin
503,0.4662791,0.1971959,-0.4280587000000001,Right pectoral fin
504,0.4679986,0.1837729,-0.426199,Right pectoral fin
505,0.4539129,0.1756886,-0.4162427,Right pectoral fin
506,0.4762514,0.214587,-0.4366156,Right pectoral fin
507,0.4772205,0.201452,-0.4343877,Right pectoral fin
508,0.4687201,0.170518,-0.4230796,Right pectoral fin
509,0.4585704,0.1486313,-0.4124278,Right pectoral fin
510,0.4766406,0.18735520000000006,-0.4304031,Right pectoral fin
511,0.4458857,0.1237714,-0.3989178,Right pectoral fin
512,0.4427969,0.1371241,-0.4008037,Right pectoral fin
513,0.4309521,0.0981785,-0.3834526,Right pectoral fin
514,0.4270336,0.1122994,-0.3851867,Right pectoral fin
515,0.4393509,0.1521009,-0.4020481,Right pectoral fin
516,0.4227913,0.12846860000000002,-0.3863557,Right pectoral fin
517,0.2609618,0.10857930000000003,-0.28966859999999994,Right pectoral fin
518,0.2438132,0.07745965,-0.2757365,Right pectoral fin
519,0.2323248,0.1023541,-0.27403940000000004,Body
520,0.2713157,0.08448589999999999,-0.2909986,Right pectoral fin
521,0.2218473,0.1237315,-0.271392,Body
522,0.2516899,0.12936199999999998,-0.2874243,Right pectoral fin
523,0.2824041,0.13582879999999994,-0.3043686,Right pectoral fin
524,0.2899862,0.1157607,-0.3059658,Right pectoral fin
525,0.3122035,0.143569,-0.3216402,Right pectoral fin
526,0.31811290000000003,0.1243838,-0.3225964000000001,Right pectoral fin
527,0.29869850000000003,0.092593,-0.3066817,Right pectoral fin
528,0.3251696,0.1023143,-0.322711,Right pectoral fin
529,0.1289597,0.0553875,-0.203172,Body
530,0.1335162,0.07494511,-0.207478,Body
531,0.1294057,0.07353872,-0.2119361,Body
532,0.1339435,0.05759464,-0.198008,Body
533,0.1293998,0.07064464,-0.2179866,Body
534,0.1283087,0.05214666,-0.21072910000000006,Body
535,0.12723410000000002,0.03220945,-0.2034466,Body
536,0.1299144,0.03774742,-0.1949838,Body
537,0.1261281,0.02106008,-0.1988316,Body
538,0.1319817,0.02761754,-0.1892894,Body
539,0.13594279999999995,0.03865495,-0.1882211,Body
540,0.139329,0.02596479,-0.18029360000000005,Body
541,0.4883018,0.2173244,-0.4388768,Right pectoral fin
542,0.4871925999999999,0.1997863,-0.4309949000000001,Right pectoral fin
543,0.4862937,0.2008208,-0.4340076,Right pectoral fin
544,0.4892251,0.2155431,-0.4353628,Right pectoral fin
545,0.4826374,0.1970667,-0.433928,Right pectoral fin
546,0.4841443,0.21263160000000006,-0.4385827000000001,Right pectoral fin
547,0.4836317,0.2258262,-0.4410325,Right pectoral fin
548,0.4879606,0.2305803,-0.4413329000000001,Right pectoral fin
549,0.4887788,0.2285163,-0.4375404000000001,Right pectoral fin
550,0.05711544,0.0582207,-0.2370773,Body
551,0.02839871,0.1008687,-0.2529509,Body
552,0.05574282,0.09503285,-0.2465062,Body
553,0.02903623,0.0625762,-0.2433616,Body
554,9.605111e-05,0.06472486,-0.2458258,Body
555,0.0002408293,0.1035958,-0.2553995,Body
556,0.0004344594,0.1468404,-0.2646604,Body
557,0.02771387,0.1438513,-0.2622596,Body
558,0.05440915,0.13741620000000002,-0.2558693,Body
559,0.08147746,0.08828273,-0.2369348,Body
560,0.08348176,0.05364645,-0.2280639,Body
561,0.07996192,0.12986969999999998,-0.2462562,Body
562,0.1038121,0.1232693,-0.2339024,Body
563,0.1048059,0.08254632,-0.22481550000000006,Body
564,0.1064482,0.05047267,-0.2168781,Body
565,0.08691433,0.02230415,-0.219759,Body
566,0.05876755,0.0232177,-0.2274596,Body
567,0.1102491,0.02380823,-0.2103983,Body
568,0.09027906,-0.008349387,-0.21228200000000005,Body
569,0.06030313,-0.01083236,-0.2182157,Body
570,0.02963747,0.02535323,-0.2333013,Body
571,0.0301749,-0.01089477,-0.2233857,Body
572,-2.799583e-05,-0.01030678,-0.22578070000000006,Body
573,1.485134e-05,0.0267448,-0.2357595,Body
574,0.06206593,-0.07759731,-0.2025464,Body
575,0.09440204,-0.1033843,-0.1929694,Body
576,0.06275143,-0.1082223,-0.1961417,Body
577,0.09316979,-0.07329971,-0.1997426,Body
578,0.09467891,-0.1293806,-0.1861524,Body
579,0.06311256,-0.1347904,-0.1909926,Body
580,0.03129619,-0.1114649,-0.1998487,Body
581,0.03098993,-0.08002665,-0.2062476,Body
582,0.03153713,-0.1386539,-0.19531170000000006,Body
583,-4.39641e-05,-0.14019579999999998,-0.1973397,Body
584,-6.092153000000001e-05,-0.1126819,-0.2018348,Body
585,-7.00981e-05,-0.08076601,-0.2083219,Body
586,0.03062094,-0.04626233,-0.2142305,Body
587,0.06132621,-0.04478568,-0.2099078,Body
588,-5.771732e-05,-0.04639235,-0.2164693,Body
589,0.09207983,-0.04091937,-0.205895,Body
590,0.1666228,-0.03863884,-0.1363355,Body
591,0.1575609,-0.01297438,-0.1547052,Body
592,0.16410239999999998,-0.003171786,-0.14684370000000002,Body
593,0.1610751,-0.04467344,-0.1466579,Body
594,0.15162879999999998,0.01303523,-0.1651664,Body
595,0.15861029999999998,0.02566746,-0.16036779999999998,Body
596,0.1751688,0.01451917,-0.13727089999999995,Body
597,0.1773135,-0.029220199999999998,-0.1232969,Body
598,0.1690667,0.04988974,-0.1552313,Body
599,0.1829639,0.09237825,-0.1459896,Body
600,0.1883873,0.03381851,-0.1199108,Body
601,0.1900936,-0.017877200000000003,-0.1036407,Body
602,0.1769064,-0.07281588,-0.1154948,Body
603,0.1663848,-0.07469283,-0.1306386,Body
604,0.1896164,-0.06795624,-0.0941234,Body
605,0.1866361,-0.1190316,-0.0905436,Body
606,0.1729697,-0.1103978,-0.1145042,Body
607,0.16327370000000002,-0.1063014,-0.1299181,Body
608,0.1615329,-0.07606944,-0.1426643,Body
609,0.159422,-0.1032452,-0.1426329,Body
610,0.16347620000000002,-0.3820192,-0.005003747,Head
611,0.1638758,-0.3793953,-0.00582239,Head
612,0.16368370000000002,-0.3798729,-0.00456772,Head
613,0.16360039999999998,-0.3814709,-0.006742068,Head
614,0.1639013,-0.3802426,-0.008661404000000001,Head
615,0.1642632,-0.3783206,-0.0072868540000000015,Head
616,0.164463,-0.3767121,-0.006322818000000001,Head
617,0.1639968,-0.3776428,-0.005205825,Head
618,0.16375320000000002,-0.378061,-0.004321869,Head
619,0.1637869,-0.3797323,-0.003193319,Head
620,0.1636214,-0.3818741,-0.003152378,Head
621,0.16383699999999998,-0.3779376,-0.003320366,Head
622,0.164449,-0.3771321,-0.001638616,Head
623,0.16425499999999998,-0.3790084,-0.001324579,Head
624,0.16412120000000002,-0.3810367,-0.0008826684,Head
625,0.16332639999999998,-0.3844291,-0.0033614340000000004,Head
626,0.16310439999999998,-0.3845664,-0.005796946999999999,Head
627,0.1639008,-0.3834922,-0.0005512609999999999,Head
628,0.1635122,-0.3865098,-0.0005047228,Head
629,0.1628449,-0.3875151,-0.004007965,Head
630,0.1625316,-0.3876075,-0.007137662,Head
631,0.1631432,-0.3839255,-0.008117259,Head
632,0.1624773,-0.386835,-0.01012825,Head
633,0.16258670000000006,-0.3852536,-0.01322431,Head
634,0.16335120000000006,-0.3825277,-0.01058184,Head
635,0.1715394,-0.3620514,0.01375409,Head
636,0.17015970000000002,-0.3663985,0.01146492,Head
637,0.17122089999999998,-0.3622536,0.01225639,Head
638,0.1703944,-0.3666301,0.01289944,Head
639,0.1690953,-0.3708309,0.0111784,Head
640,0.1689506,-0.3701763,0.009871066,Head
641,0.1689405,-0.369783,0.00898895,Head
642,0.1700737,-0.3663023,0.01047777,Head
643,0.17107060000000002,-0.3624409,0.01124104,Head
644,0.17208810000000002,-0.3579917,0.01228231,Head
645,0.1724872,-0.3573567,0.01378418,Head
646,0.17187929999999998,-0.35846100000000003,0.01130471,Head
647,0.17244820000000002,-0.3546249,0.01069472,Head
648,0.1727151,-0.3538627,0.01157954,Head
649,0.1731946,-0.3528078,0.01303155,Head
650,0.1729231,-0.356511,0.01592681,Head
651,0.17187679999999994,-0.3618287,0.01585305,Head
652,0.1737359,-0.3513668,0.01515023,Head
653,0.17418820000000002,-0.34947340000000005,0.01803125,Head
654,0.17324260000000002,-0.3554353,0.01882041,Head
655,0.17208410000000002,-0.3616058,0.01866334,Head
656,0.17063620000000002,-0.3670239,0.01488179,Head
657,0.17074370000000005,-0.3676315,0.01750102,Head
658,0.1692524,-0.3731606,0.01527552,Head
659,0.16924070000000002,-0.3718003,0.01296585,Head
660,0.1711692,-0.3483989,-0.006699979,Head
661,0.1711079,-0.349588,-0.009773433,Head
662,0.17149160000000002,-0.3473495,-0.007479921,Head
663,0.1709525,-0.3504593,-0.008890919,Head
664,0.1706056,-0.35313,-0.01069869,Head
665,0.1706161,-0.35246120000000003,-0.01165514,Head
666,0.1702233,-0.3514638,-0.01306966,Head
667,0.1709006,-0.3483323,-0.0110834,Head
668,0.1714996,-0.345874,-0.008638484,Head
669,0.17176270000000002,-0.3456902,-0.00509727,Head
670,0.17128110000000002,-0.3468845,-0.004446603,Head
671,0.171982,-0.3440453,-0.006055817,Head
672,0.1723096,-0.3428028,-0.00365629,Head
673,0.17191629999999994,-0.3445545,-0.00294812,Head
674,0.1713135,-0.3458522,-0.002451476,Head
675,0.1702263,-0.347621,-0.004077345,Head
676,0.17016589999999998,-0.3490287,-0.006261513000000001,Head
677,0.1702368,-0.34667370000000003,-0.0021398660000000003,Head
678,0.1684215,-0.346997,-0.001986817,Head
679,0.1682872,-0.3478925,-0.003963023,Head
680,0.1681157,-0.3492455,-0.006127359000000001,Head
681,0.1700145,-0.3509605,-0.008383662,Head
682,0.16787439999999998,-0.3511056,-0.008199461,Head
683,0.16753120000000002,-0.3535225,-0.009898961,Head
684,0.1697309,-0.3534805,-0.01013505,Head
685,0.16757370000000002,-0.3733216,0.00471396,Head
686,0.1662315,-0.3751233,0.002094656,Head
687,0.16730720000000002,-0.373822,0.003624037,Head
688,0.1670241,-0.3740112,0.0042636620000000005,Head
689,0.1665277,-0.3748014,0.004067384,Head
690,0.1654638,-0.3763107,0.001255907,Head
691,0.1656976,-0.3754317,0.0003811792,Head
692,0.1670596,-0.3739184,0.0024509970000000003,Head
693,0.16853729999999995,-0.372055,0.005538731999999999,Head
694,0.1684177,-0.3719766,0.006253354,Head
695,0.16851729999999998,-0.3720564,0.004636407,Head
696,0.1699489,-0.3696511,0.006623445,Head
697,0.1697993,-0.369665,0.007402554,Head
698,0.16954589999999994,-0.3695737,0.008045204,Head
699,0.16806400000000002,-0.3721662,0.006505191,Head
700,0.1691993,-0.3695976,0.008477166,Head
701,0.1677225,-0.3726208,0.006748609,Head
702,0.1738576,-0.3371778,-0.0003615916,Head
703,0.17301789999999995,-0.3399187,-0.002295852,Head
704,0.1736709,-0.33712,-0.002967261,Head
705,0.1731063,-0.33990940000000003,-0.0002504364,Head
706,0.1724609,-0.342031,-0.0001437124,Head
707,0.172444,-0.34210300000000005,-0.001760796,Head
708,0.17275810000000005,-0.3406191,-0.004602477,Head
709,0.17326989999999998,-0.3378288,-0.00581456,Head
710,0.1744046,-0.33349309999999993,-0.003782004,Head
711,0.17470370000000002,-0.333608,-0.0004431829,Head
712,0.1738534,-0.3342573,-0.007320419,Head
713,0.1745168,-0.3297376,-0.009145269,Head
714,0.1752205,-0.32884109999999994,-0.004741818,Head
715,0.175636,-0.3289769,-0.0004703104,Head
716,0.1748179,-0.3345926,0.00272882,Head
717,0.1739051,-0.3380161,0.002113335,Head
718,0.1758151,-0.3301257,0.003604442,Head
719,0.17581010000000002,-0.3322639,0.007418474,Head
720,0.1748142,-0.3364371,0.005766734,Head
721,0.1738906,-0.3396231,0.004564404,Head
722,0.1730999,-0.3406448,0.0017121729999999998,Head
723,0.1730855,-0.3420767,0.003754452,Head
724,0.1724536,-0.34432,0.003336721,Head
725,0.1724358,-0.34267190000000003,0.00142058,Head
726,0.1676542,-0.358338,-0.01944757,Head
727,0.1674111,-0.3636127,-0.01646656,Head
728,0.1667826,-0.3635462,-0.01910818,Head
729,0.1682082,-0.3589665,-0.01676921,Head
730,0.1687595,-0.3595236,-0.01473502,Head
731,0.167995,-0.3637455,-0.01447725,Head
732,0.1672236,-0.3676246,-0.01353457,Head
733,0.1666559,-0.367915,-0.01542169,Head
734,0.16600320000000002,-0.3683848,-0.0179515,Head
735,0.1660669,-0.363654,-0.02252132,Head
736,0.1670687,-0.3577154000000001,-0.0228681,Head
737,0.1652146,-0.3691554,-0.02125785,Head
738,0.1642392,-0.370433,-0.02556936,Head
739,0.1652212,-0.3641184,-0.02688622,Head
740,0.1664231,-0.3572291,-0.02715282,Head
741,0.1681888,-0.351808,-0.02226573,Head
742,0.16860229999999998,-0.35316790000000003,-0.01893253,Head
743,0.16778420000000002,-0.3503321,-0.02637656,Head
744,0.16924389999999995,-0.3439974,-0.02453344,Head
745,0.1693965,-0.3464006,-0.0206817,Head
746,0.16961170000000006,-0.3484436,-0.01752586,Head
747,0.1690372,-0.3543478,-0.01629457,Head
748,0.16988789999999998,-0.35012790000000005,-0.01500754,Head
749,0.1695059,-0.355312,-0.01427635,Head
750,0.1659154,-0.3717657,-0.008213909,Head
751,0.165224,-0.3741677,-0.007123023000000002,Head
752,0.1660289,-0.372486,-0.008906782,Head
753,0.1650079,-0.3732487,-0.006562434,Head
754,0.1642326,-0.3742882,-0.0051945820000000005,Head
755,0.1645272,-0.3753679,-0.00563392,Head
756,0.16504739999999998,-0.3752981,-0.008023433,Head
757,0.1657213,-0.3733477,-0.009998426,Head
758,0.1668906,-0.3702511,-0.0106847,Head
759,0.1668822,-0.3697556,-0.009865597,Head
760,0.16645620000000005,-0.3708076,-0.01193855,Head
761,0.16775720000000002,-0.3673917,-0.01215628,Head
762,0.16783499999999998,-0.3671348,-0.01123408,Head
763,0.16605720000000002,-0.3692442,-0.009438723,Head
764,0.1650608,-0.371129,-0.007886536,Head
765,0.16703520000000002,-0.3667722000000001,-0.01071525,Head
766,0.1649359,-0.3662224,-0.01054709,Head
767,0.1640419,-0.3686398,-0.009361587,Head
768,0.16314489999999998,-0.370518,-0.007891389,Head
769,0.1641318,-0.3725108,-0.006314695,Head
770,0.1623282,-0.3719239,-0.006352826999999999,Head
771,0.1616746,-0.3729242,-0.004962264,Head
772,0.1633561,-0.3734735,-0.004979223,Head
773,0.1727148,-0.35053759999999995,0.00498434,Head
774,0.17253,-0.3474532,0.004004866,Head
775,0.1730352,-0.3499363,0.005621523000000001,Head
776,0.1721374,-0.3482817,0.003487542,Head
777,0.1716281,-0.3465704,0.002082525,Head
778,0.1721058,-0.3454999,0.002438553,Head
779,0.17269310000000002,-0.3471106,0.004961774,Head
780,0.1730959,-0.3496324,0.006507454,Head
781,0.17343789999999998,-0.3527348,0.007077307,Head
782,0.1731748,-0.35320890000000005,0.0063371140000000005,Head
783,0.1734095,-0.35243090000000005,0.007947125,Head
784,0.17345660000000002,-0.3555868,0.008984985,Head
785,0.1735516,-0.3558643,0.00810723,Head
786,0.1733313,-0.3562241,0.00729667,Head
787,0.17247300000000002,-0.3536298,0.006023228,Head
788,0.1719807,-0.3510934,0.004809491,Head
789,0.172658,-0.3565001,0.006878942,Head
790,0.1713936,-0.35652670000000003,0.007179636999999998,Head
791,0.17118540000000002,-0.353774,0.00643231,Head
792,0.170675,-0.3513653,0.005346468,Head
793,0.1713608,-0.348985,0.003454477,Head
794,0.17002910000000002,-0.3493706,0.0040939520000000005,Head
795,0.1694141,-0.3478602,0.002846597,Head
796,0.1707928,-0.3473993,0.002174959,Head
797,0.1563771,-0.3740524,-0.001815241,Head
798,0.15360020000000002,-0.373388,-0.003091782,Head
799,0.1539961,-0.3741058,-0.001163751,Head
800,0.156056,-0.3734608,-0.003514603,Head
801,0.15595770000000006,-0.3724786,-0.005192202,Head
802,0.15338179999999998,-0.3722937,-0.004929893,Head
803,0.1518878,-0.3721126,-0.004436278,Head
804,0.1516735,-0.3729478,-0.002821468,Head
805,0.15217139999999998,-0.3737941,-0.0005878396,Head
806,0.15495150000000002,-0.3743855,0.0007174909,Head
807,0.1570641,-0.3742474,-0.0001061857,Head
808,0.1534569,-0.3742217,0.001526333,Head
809,0.1548641,-0.3742276,0.0028931670000000003,Head
810,0.1561507,-0.3742943,0.002580024,Head
811,0.1580854,-0.3740721,0.001641667,Head
812,0.1593878,-0.3739731,-0.001179069,Head
813,0.1589327,-0.3738914,-0.002482787,Head
814,0.1602391,-0.3737014,0.0002487153,Head
815,0.16215120000000002,-0.3735403,-0.001108356,Head
816,0.1614431,-0.3738938,-0.002202615,Head
817,0.1611694,-0.3739091,-0.003080687,Head
818,0.1588124,-0.3734496,-0.003762454,Head
819,0.1612675,-0.3735859,-0.00393606,Head
820,0.1589652,-0.3726406,-0.005118124,Head
821,0.1609365,-0.3725666,0.005227802,Head
822,0.15727779999999994,-0.3738997000000001,0.004451931,Head
823,0.1584882,-0.372988,0.006209619,Head
824,0.1594099,-0.3735529,0.00345742,Head
825,0.1551406,-0.3739651,0.004334301,Head
826,0.1558919,-0.3730139,0.0058943780000000005,Head
827,0.1599371,-0.3713455,0.007729501,Head
828,0.1625645,-0.3709902,0.006839544,Head
829,0.1570341,-0.3712447,0.007193208,Head
830,0.1582263,-0.3686424,0.008255213,Head
831,0.16134129999999994,-0.3689164,0.008986227,Head
832,0.1640833,-0.3687401,0.008203924,Head
833,0.16479670000000002,-0.3705083,0.0052844580000000006,Head
834,0.1631295,-0.3720437,0.003628507,Head
835,0.16636389999999998,-0.3684023,0.006720372,Head
836,0.1680949,-0.3681915,0.005347671,Head
837,0.16651429999999998,-0.3702297,0.003825396,Head
838,0.16487290000000002,-0.3717636,0.002107423,Head
839,0.1615483,-0.3730832000000001,0.001900584,Head
840,0.16335650000000002,-0.3728487,0.0003955811,Head
841,0.1661466,-0.3622985,0.009898996,Head
842,0.1624174,-0.3656448,0.009954453,Head
843,0.1631733,-0.3619186,0.01060919,Head
844,0.1652823,-0.3657328,0.009232223,Head
845,0.1591275,-0.365192,0.009104818,Head
846,0.1597664,-0.3613009,0.009719459,Head
847,0.16361710000000002,-0.3581255,0.01092544,Head
848,0.1666611,-0.3587669000000001,0.0101788,Head
849,0.16017160000000005,-0.3573769,0.01007657,Head
850,0.16037179999999998,-0.3538273,0.0101536,Head
851,0.16375689999999998,-0.3546533,0.01087823,Head
852,0.1668106,-0.3554685,0.01004617,Head
853,0.1692007,-0.3592574,0.008716047,Head
854,0.1686032,-0.3625156,0.008462026999999999,Head
855,0.1694003,-0.35613779999999995,0.008524343,Head
856,0.1711332,-0.3595531,0.007416606,Head
857,0.17045970000000002,-0.3626449,0.007171454,Head
858,0.1676451,-0.365651,0.007788181,Head
859,0.1694285,-0.3655938,0.006472416,Head
860,0.1661075,-0.3505272,0.008519892,Head
861,0.16360070000000002,-0.35188990000000003,0.01044255,Head
862,0.1633101,-0.3497866,0.009587392,Head
863,0.1665801,-0.352733,0.009475663,Head
864,0.1603955,-0.35105990000000004,0.009927981,Head
865,0.1604234,-0.3490344,0.009302031,Head
866,0.16304670000000002,-0.348295,0.008281708,Head
867,0.1655304,-0.3488179,0.007231474,Head
868,0.160636,-0.3477107,0.008178078,Head
869,0.1609587,-0.3470761,0.006922957,Head
870,0.16260560000000002,-0.347219,0.006670892,Head
871,0.164895,-0.34753470000000003,0.005707139,Head
872,0.16797179999999998,-0.34924570000000005,0.005594254,Head
873,0.16863989999999998,-0.351115,0.006844759000000001,Head
874,0.1673063,-0.34782690000000005,0.0042281820000000005,Head
875,0.16916470000000006,-0.3534181,0.007861018,Head
876,0.1636265,-0.34608740000000004,0.002225973,Head
877,0.1617817,-0.3463631,0.004900336,Head
878,0.1609049,-0.34585540000000004,0.0029332340000000003,Head
879,0.1642474,-0.3466076,0.004043616,Head
880,0.1597259,-0.34643070000000004,0.005611621,Head
881,0.1584988,-0.3459574,0.0034096020000000003,Head
882,0.1603049,-0.3458238,0.0007327795,Head
883,0.16307120000000005,-0.3460248,0.0002392754,Head
884,0.1578415,-0.3459486,0.0009116605,Head
885,0.15780039999999998,-0.34624770000000005,-0.001003703,Head
886,0.1595975,-0.3462153,-0.001515098,Head
887,0.16244170000000002,-0.3464253,-0.0018757000000000001,Head
888,0.1659906,-0.34636500000000003,-0.0001557171,Head
889,0.1663685,-0.3463894,0.00142929,Head
890,0.165603,-0.3468001,-0.001965851,Head
891,0.1685507,-0.3465094,-0.0004791021,Head
892,0.1687255,-0.3464663,0.0007214658,Head
893,0.1667895,-0.3468757,0.002865225,Head
894,0.1689964,-0.3469044000000001,0.001776233,Head
895,0.16065629999999995,-0.3486532,-0.006219550999999999,Head
896,0.1583986,-0.3469767,-0.003624469,Head
897,0.1570091,-0.3482309,-0.005563982,Head
898,0.1615984,-0.3472944000000001,-0.00407818,Head
899,0.1562453,-0.34674,-0.00228712,Head
900,0.1545706,-0.3479136,-0.00383088,Head
901,0.1557301,-0.3501008,-0.007302284,Head
902,0.1597304,-0.3505228,-0.008151203000000001,Head
903,0.1531134,-0.3497958,-0.005246936999999999,Head
904,0.1519303,-0.3522155,-0.006419765,Head
905,0.1546395,-0.3524618,-0.008701331999999999,Head
906,0.1588798,-0.3528624,-0.009697871,Head
907,0.1641124,-0.3509087,-0.008286119,Head
908,0.1646521,-0.34905590000000003,-0.006260358000000001,Head
909,0.1635456,-0.35326620000000003,-0.009925157,Head
910,0.1651529,-0.3476917,-0.004077166,Head
911,0.1575644,-0.35863690000000004,-0.01114077,Head
912,0.1538152,-0.3551893,-0.00962308,Head
913,0.1532221,-0.3581325,-0.01009031,Head
914,0.1581638,-0.3556311,-0.01068429,Head
915,0.151078,-0.355002,-0.007233835999999999,Head
916,0.1505082,-0.3580087,-0.00770266,Head
917,0.15282520000000002,-0.3611409,-0.01012579,Head
918,0.1570636,-0.3616879000000001,-0.01109764,Head
